id_peixe,id_lance_rede,codigo_local,local_regional,grade_amostral,ano,comprimento_total_mm,peso_g,sexo,maturidade,idade_anos,classe_comprimento
5402,2005050,2,Huron a Fairport Harbor,1157,2005,452,919,fêmea,imaturo,2,comprimento_Q2
5403,2005050,2,Huron a Fairport Harbor,1157,2005,417,745,macho,maduro,2,comprimento_Q2
5404,2005050,2,Huron a Fairport Harbor,1157,2005,474,930,fêmea,imaturo,2,comprimento_Q3
5405,2005050,2,Huron a Fairport Harbor,1157,2005,357,415,macho,maduro,2,comprimento_Q1
5406,2005050,2,Huron a Fairport Harbor,1157,2005,466,937,fêmea,imaturo,2,comprimento_Q3
5407,2005050,2,Huron a Fairport Harbor,1157,2005,418,729,fêmea,imaturo,2,comprimento_Q2
5408,2005050,2,Huron a Fairport Harbor,1157,2005,456,1120,fêmea,imaturo,2,comprimento_Q2
5409,2005050,2,Huron a Fairport Harbor,1157,2005,425,737,macho,maduro,2,comprimento_Q2
5410,2005050,2,Huron a Fairport Harbor,1157,2005,422,805,macho,maduro,4,comprimento_Q2
5411,2005050,2,Huron a Fairport Harbor,1157,2005,363,517,macho,maduro,2,comprimento_Q1
5412,2005050,2,Huron a Fairport Harbor,1157,2005,437,789,macho,maduro,2,comprimento_Q2
5413,2005050,2,Huron a Fairport Harbor,1157,2005,322,304,fêmea,imaturo,1,comprimento_Q1
5414,2005050,2,Huron a Fairport Harbor,1157,2005,476,1041,fêmea,imaturo,2,comprimento_Q3
5415,2005050,2,Huron a Fairport Harbor,1157,2005,611,2196,fêmea,maduro,6,comprimento_Q4
5416,2005050,2,Huron a Fairport Harbor,1157,2005,416,673,fêmea,imaturo,2,comprimento_Q2
5417,2005050,2,Huron a Fairport Harbor,1157,2005,419,761,fêmea,imaturo,2,comprimento_Q2
5418,2005050,2,Huron a Fairport Harbor,1157,2005,514,1573,macho,maduro,6,comprimento_Q4
5419,2005050,2,Huron a Fairport Harbor,1157,2005,401,696,macho,maduro,2,comprimento_Q2
5420,2005050,2,Huron a Fairport Harbor,1157,2005,417,767,macho,maduro,2,comprimento_Q2
5421,2005050,2,Huron a Fairport Harbor,1157,2005,431,728,macho,maduro,2,comprimento_Q2
5422,2005050,2,Huron a Fairport Harbor,1157,2005,420,730,macho,maduro,2,comprimento_Q2
5423,2005050,2,Huron a Fairport Harbor,1157,2005,422,744,fêmea,imaturo,2,comprimento_Q2
5424,2005050,2,Huron a Fairport Harbor,1157,2005,429,774,fêmea,imaturo,2,comprimento_Q2
5425,2005050,2,Huron a Fairport Harbor,1157,2005,412,685,fêmea,imaturo,2,comprimento_Q2
5426,2005050,2,Huron a Fairport Harbor,1157,2005,465,933,fêmea,imaturo,2,comprimento_Q3
5427,2005050,2,Huron a Fairport Harbor,1157,2005,365,441,macho,maduro,1,comprimento_Q1
5428,2005050,2,Huron a Fairport Harbor,1157,2005,417,712,macho,maduro,2,comprimento_Q2
5429,2005050,2,Huron a Fairport Harbor,1157,2005,392,683,macho,maduro,2,comprimento_Q1
5430,2005050,2,Huron a Fairport Harbor,1157,2005,437,944,fêmea,imaturo,2,comprimento_Q2
5431,2005050,2,Huron a Fairport Harbor,1157,2005,352,452,fêmea,imaturo,1,comprimento_Q1
5432,2005050,2,Huron a Fairport Harbor,1157,2005,472,991,fêmea,imaturo,4,comprimento_Q3
5433,2005050,2,Huron a Fairport Harbor,1157,2005,437,769,macho,maduro,2,comprimento_Q2
5434,2005050,2,Huron a Fairport Harbor,1157,2005,375,530,macho,maduro,2,comprimento_Q1
5435,2005050,2,Huron a Fairport Harbor,1157,2005,453,854,fêmea,imaturo,2,comprimento_Q2
5436,2005050,2,Huron a Fairport Harbor,1157,2005,418,681,macho,maduro,2,comprimento_Q2
5437,2005050,2,Huron a Fairport Harbor,1157,2005,316,259,fêmea,imaturo,1,comprimento_Q1
5438,2005050,2,Huron a Fairport Harbor,1157,2005,391,512,macho,maduro,2,comprimento_Q1
5439,2005050,2,Huron a Fairport Harbor,1157,2005,422,702,fêmea,imaturo,2,comprimento_Q2
5440,2005050,2,Huron a Fairport Harbor,1157,2005,407,642,macho,maduro,2,comprimento_Q2
5441,2005050,2,Huron a Fairport Harbor,1157,2005,458,943,fêmea,imaturo,2,comprimento_Q3
5442,2005050,2,Huron a Fairport Harbor,1157,2005,557,1622,macho,maduro,12,comprimento_Q4
5443,2005050,2,Huron a Fairport Harbor,1157,2005,422,783,macho,maduro,4,comprimento_Q2
5444,2005050,2,Huron a Fairport Harbor,1157,2005,432,854,macho,maduro,2,comprimento_Q2
5445,2005050,2,Huron a Fairport Harbor,1157,2005,428,811,macho,maduro,2,comprimento_Q2
5446,2005050,2,Huron a Fairport Harbor,1157,2005,461,971,macho,maduro,4,comprimento_Q3
5447,2005050,2,Huron a Fairport Harbor,1157,2005,360,466,fêmea,imaturo,2,comprimento_Q1
5448,2005050,2,Huron a Fairport Harbor,1157,2005,407,657,macho,maduro,2,comprimento_Q2
5449,2005050,2,Huron a Fairport Harbor,1157,2005,462,958,fêmea,imaturo,2,comprimento_Q3
5450,2005050,2,Huron a Fairport Harbor,1157,2005,512,1487,macho,maduro,4,comprimento_Q3
5451,2005051,2,Huron a Fairport Harbor,1158,2005,398,588,macho,maduro,2,comprimento_Q2
5452,2005051,2,Huron a Fairport Harbor,1158,2005,397,596,macho,maduro,2,comprimento_Q2
5453,2005051,2,Huron a Fairport Harbor,1158,2005,453,1087,fêmea,imaturo,2,comprimento_Q2
5454,2005051,2,Huron a Fairport Harbor,1158,2005,432,786,fêmea,imaturo,2,comprimento_Q2
5455,2005051,2,Huron a Fairport Harbor,1158,2005,424,702,fêmea,imaturo,4,comprimento_Q2
5456,2005051,2,Huron a Fairport Harbor,1158,2005,438,811,macho,maduro,2,comprimento_Q2
5457,2005051,2,Huron a Fairport Harbor,1158,2005,457,1075,macho,maduro,4,comprimento_Q3
5458,2005051,2,Huron a Fairport Harbor,1158,2005,397,668,macho,maduro,2,comprimento_Q2
5459,2005051,2,Huron a Fairport Harbor,1158,2005,424,735,macho,maduro,4,comprimento_Q2
5460,2005051,2,Huron a Fairport Harbor,1158,2005,557,1775,macho,maduro,7,comprimento_Q4
5461,2005051,2,Huron a Fairport Harbor,1158,2005,588,2280,fêmea,maduro,6,comprimento_Q4
5462,2005051,2,Huron a Fairport Harbor,1158,2005,612,2660,macho,maduro,9,comprimento_Q4
5463,2005051,2,Huron a Fairport Harbor,1158,2005,437,923,macho,maduro,2,comprimento_Q2
5464,2005051,2,Huron a Fairport Harbor,1158,2005,432,745,fêmea,imaturo,2,comprimento_Q2
5465,2005051,2,Huron a Fairport Harbor,1158,2005,404,706,macho,maduro,2,comprimento_Q2
5466,2005051,2,Huron a Fairport Harbor,1158,2005,625,2623,macho,maduro,9,comprimento_Q4
5467,2005051,2,Huron a Fairport Harbor,1158,2005,643,2546,macho,maduro,12,comprimento_Q4
5468,2005051,2,Huron a Fairport Harbor,1158,2005,533,1735,macho,maduro,5,comprimento_Q4
5469,2005051,2,Huron a Fairport Harbor,1158,2005,408,617,fêmea,imaturo,2,comprimento_Q2
5470,2005051,2,Huron a Fairport Harbor,1158,2005,382,545,macho,maduro,2,comprimento_Q1
5471,2005051,2,Huron a Fairport Harbor,1158,2005,410,605,fêmea,imaturo,2,comprimento_Q2
5472,2005051,2,Huron a Fairport Harbor,1158,2005,422,792,macho,maduro,4,comprimento_Q2
5473,2005051,2,Huron a Fairport Harbor,1158,2005,427,668,macho,maduro,2,comprimento_Q2
5474,2005051,2,Huron a Fairport Harbor,1158,2005,430,711,fêmea,imaturo,2,comprimento_Q2
5475,2005051,2,Huron a Fairport Harbor,1158,2005,391,567,macho,maduro,2,comprimento_Q1
5476,2005051,2,Huron a Fairport Harbor,1158,2005,564,1930,macho,maduro,11,comprimento_Q4
5477,2005051,2,Huron a Fairport Harbor,1158,2005,397,662,macho,maduro,2,comprimento_Q2
5478,2005051,2,Huron a Fairport Harbor,1158,2005,350,398,fêmea,imaturo,1,comprimento_Q1
5479,2005051,2,Huron a Fairport Harbor,1158,2005,408,651,macho,maduro,2,comprimento_Q2
5480,2005051,2,Huron a Fairport Harbor,1158,2005,386,582,macho,maduro,2,comprimento_Q1
5481,2005051,2,Huron a Fairport Harbor,1158,2005,398,611,macho,maduro,2,comprimento_Q2
5482,2005051,2,Huron a Fairport Harbor,1158,2005,419,689,fêmea,imaturo,2,comprimento_Q2
5483,2005051,2,Huron a Fairport Harbor,1158,2005,410,686,macho,maduro,2,comprimento_Q2
5484,2005051,2,Huron a Fairport Harbor,1158,2005,431,735,macho,maduro,2,comprimento_Q2
5485,2005051,2,Huron a Fairport Harbor,1158,2005,368,480,macho,maduro,2,comprimento_Q1
5486,2005051,2,Huron a Fairport Harbor,1158,2005,436,866,macho,maduro,2,comprimento_Q2
5487,2005051,2,Huron a Fairport Harbor,1158,2005,406,718,macho,maduro,2,comprimento_Q2
5488,2005051,2,Huron a Fairport Harbor,1158,2005,396,652,macho,maduro,2,comprimento_Q2
5489,2005051,2,Huron a Fairport Harbor,1158,2005,563,1892,macho,maduro,9,comprimento_Q4
5490,2005051,2,Huron a Fairport Harbor,1158,2005,413,714,macho,maduro,2,comprimento_Q2
5491,2005051,2,Huron a Fairport Harbor,1158,2005,435,861,macho,maduro,2,comprimento_Q2
5492,2005051,2,Huron a Fairport Harbor,1158,2005,324,295,fêmea,imaturo,2,comprimento_Q1
5493,2005051,2,Huron a Fairport Harbor,1158,2005,436,783,fêmea,imaturo,2,comprimento_Q2
5494,2005054,2,Huron a Fairport Harbor,1159,2005,623,2503,fêmea,maduro,5,comprimento_Q4
5495,2005054,2,Huron a Fairport Harbor,1159,2005,580,2031,macho,maduro,7,comprimento_Q4
5496,2005054,2,Huron a Fairport Harbor,1159,2005,483,1178,macho,maduro,11,comprimento_Q3
5497,2005054,2,Huron a Fairport Harbor,1159,2005,444,803,macho,maduro,4,comprimento_Q2
5498,2005054,2,Huron a Fairport Harbor,1159,2005,393,617,macho,maduro,2,comprimento_Q1
5499,2005054,2,Huron a Fairport Harbor,1159,2005,388,694,macho,maduro,2,comprimento_Q1
5500,2005054,2,Huron a Fairport Harbor,1159,2005,428,781,fêmea,imaturo,2,comprimento_Q2
5501,2005054,2,Huron a Fairport Harbor,1159,2005,385,548,macho,maduro,2,comprimento_Q1
5502,2005054,2,Huron a Fairport Harbor,1159,2005,443,856,fêmea,imaturo,2,comprimento_Q2
5503,2005054,2,Huron a Fairport Harbor,1159,2005,392,591,macho,maduro,2,comprimento_Q1
5504,2005054,2,Huron a Fairport Harbor,1159,2005,417,680,macho,maduro,2,comprimento_Q2
5505,2005054,2,Huron a Fairport Harbor,1159,2005,417,740,macho,maduro,2,comprimento_Q2
5506,2005054,2,Huron a Fairport Harbor,1159,2005,442,866,macho,maduro,4,comprimento_Q2
5507,2005054,2,Huron a Fairport Harbor,1159,2005,424,681,fêmea,imaturo,4,comprimento_Q2
5508,2005054,2,Huron a Fairport Harbor,1159,2005,410,685,macho,maduro,2,comprimento_Q2
5509,2005054,2,Huron a Fairport Harbor,1159,2005,420,728,macho,maduro,2,comprimento_Q2
5510,2005054,2,Huron a Fairport Harbor,1159,2005,397,658,macho,maduro,2,comprimento_Q2
5511,2005054,2,Huron a Fairport Harbor,1159,2005,368,529,macho,maduro,2,comprimento_Q1
5512,2005054,2,Huron a Fairport Harbor,1159,2005,421,685,macho,maduro,2,comprimento_Q2
5513,2005054,2,Huron a Fairport Harbor,1159,2005,392,608,macho,maduro,2,comprimento_Q1
5514,2005054,2,Huron a Fairport Harbor,1159,2005,397,575,fêmea,imaturo,2,comprimento_Q2
5515,2005054,2,Huron a Fairport Harbor,1159,2005,413,714,macho,maduro,2,comprimento_Q2
5516,2005054,2,Huron a Fairport Harbor,1159,2005,435,920,macho,maduro,2,comprimento_Q2
5517,2005054,2,Huron a Fairport Harbor,1159,2005,347,325,fêmea,imaturo,1,comprimento_Q1
5518,2005054,2,Huron a Fairport Harbor,1159,2005,333,332,macho,imaturo,1,comprimento_Q1
5519,2005054,2,Huron a Fairport Harbor,1159,2005,393,586,macho,maduro,2,comprimento_Q1
5520,2005054,2,Huron a Fairport Harbor,1159,2005,422,738,macho,maduro,4,comprimento_Q2
5521,2005054,2,Huron a Fairport Harbor,1159,2005,418,669,macho,maduro,2,comprimento_Q2
5522,2005054,2,Huron a Fairport Harbor,1159,2005,466,917,fêmea,imaturo,2,comprimento_Q3
5523,2005054,2,Huron a Fairport Harbor,1159,2005,369,486,macho,maduro,2,comprimento_Q1
5524,2005054,2,Huron a Fairport Harbor,1159,2005,409,684,macho,imaturo,2,comprimento_Q2
5525,2005054,2,Huron a Fairport Harbor,1159,2005,466,1005,fêmea,imaturo,2,comprimento_Q3
5526,2005054,2,Huron a Fairport Harbor,1159,2005,433,887,macho,maduro,2,comprimento_Q2
5527,2005054,2,Huron a Fairport Harbor,1159,2005,408,569,macho,maduro,2,comprimento_Q2
5528,2005054,2,Huron a Fairport Harbor,1159,2005,387,427,macho,maduro,2,comprimento_Q1
5529,2005054,2,Huron a Fairport Harbor,1159,2005,396,632,macho,maduro,2,comprimento_Q2
5530,2005054,2,Huron a Fairport Harbor,1159,2005,533,1750,fêmea,maduro,4,comprimento_Q4
5531,2005054,2,Huron a Fairport Harbor,1159,2005,380,536,macho,maduro,2,comprimento_Q1
5532,2005054,2,Huron a Fairport Harbor,1159,2005,392,720,fêmea,imaturo,2,comprimento_Q1
5533,2005054,2,Huron a Fairport Harbor,1159,2005,478,1084,fêmea,imaturo,2,comprimento_Q3
5534,2005054,2,Huron a Fairport Harbor,1159,2005,415,717,fêmea,imaturo,2,comprimento_Q2
5535,2005054,2,Huron a Fairport Harbor,1159,2005,408,609,macho,maduro,2,comprimento_Q2
5536,2005054,2,Huron a Fairport Harbor,1159,2005,446,832,fêmea,imaturo,2,comprimento_Q2
5537,2005054,2,Huron a Fairport Harbor,1159,2005,373,527,macho,maduro,2,comprimento_Q1
5538,2005054,2,Huron a Fairport Harbor,1159,2005,400,581,macho,maduro,2,comprimento_Q2
5539,2005054,2,Huron a Fairport Harbor,1159,2005,397,583,macho,maduro,2,comprimento_Q2
5540,2005054,2,Huron a Fairport Harbor,1159,2005,364,381,fêmea,imaturo,2,comprimento_Q1
5541,2005055,2,Huron a Fairport Harbor,1229,2005,457,866,fêmea,imaturo,2,comprimento_Q3
5542,2005055,2,Huron a Fairport Harbor,1229,2005,402,638,macho,maduro,2,comprimento_Q2
5543,2005055,2,Huron a Fairport Harbor,1229,2005,438,718,fêmea,imaturo,2,comprimento_Q2
5544,2005055,2,Huron a Fairport Harbor,1229,2005,378,524,macho,maduro,2,comprimento_Q1
5545,2005055,2,Huron a Fairport Harbor,1229,2005,402,576,macho,maduro,2,comprimento_Q2
5546,2005055,2,Huron a Fairport Harbor,1229,2005,423,868,macho,maduro,4,comprimento_Q2
5547,2005055,2,Huron a Fairport Harbor,1229,2005,346,382,macho,maduro,2,comprimento_Q1
5548,2005055,2,Huron a Fairport Harbor,1229,2005,400,640,macho,maduro,2,comprimento_Q2
5549,2005055,2,Huron a Fairport Harbor,1229,2005,332,356,macho,imaturo,1,comprimento_Q1
5550,2005055,2,Huron a Fairport Harbor,1229,2005,427,734,macho,maduro,2,comprimento_Q2
5551,2005055,2,Huron a Fairport Harbor,1229,2005,378,570,macho,maduro,2,comprimento_Q1
5552,2005055,2,Huron a Fairport Harbor,1229,2005,405,608,macho,maduro,2,comprimento_Q2
5553,2005055,2,Huron a Fairport Harbor,1229,2005,447,831,macho,maduro,4,comprimento_Q2
5554,2005055,2,Huron a Fairport Harbor,1229,2005,413,733,macho,maduro,2,comprimento_Q2
5555,2005055,2,Huron a Fairport Harbor,1229,2005,352,431,fêmea,imaturo,1,comprimento_Q1
5556,2005055,2,Huron a Fairport Harbor,1229,2005,365,448,macho,maduro,2,comprimento_Q1
5557,2005055,2,Huron a Fairport Harbor,1229,2005,392,548,macho,maduro,2,comprimento_Q1
5558,2005055,2,Huron a Fairport Harbor,1229,2005,455,794,fêmea,imaturo,2,comprimento_Q2
5559,2005055,2,Huron a Fairport Harbor,1229,2005,412,611,fêmea,imaturo,2,comprimento_Q2
5560,2005055,2,Huron a Fairport Harbor,1229,2005,428,697,macho,maduro,2,comprimento_Q2
5561,2005055,2,Huron a Fairport Harbor,1229,2005,378,551,macho,maduro,2,comprimento_Q1
5562,2005055,2,Huron a Fairport Harbor,1229,2005,422,780,macho,maduro,4,comprimento_Q2
5563,2005055,2,Huron a Fairport Harbor,1229,2005,431,740,fêmea,imaturo,2,comprimento_Q2
5564,2005055,2,Huron a Fairport Harbor,1229,2005,410,638,fêmea,imaturo,2,comprimento_Q2
5565,2005055,2,Huron a Fairport Harbor,1229,2005,420,797,fêmea,imaturo,2,comprimento_Q2
5566,2005055,2,Huron a Fairport Harbor,1229,2005,435,752,macho,maduro,2,comprimento_Q2
5567,2005055,2,Huron a Fairport Harbor,1229,2005,387,559,macho,maduro,2,comprimento_Q1
5568,2005055,2,Huron a Fairport Harbor,1229,2005,392,581,macho,maduro,2,comprimento_Q1
5569,2005055,2,Huron a Fairport Harbor,1229,2005,437,750,fêmea,imaturo,2,comprimento_Q2
5570,2005055,2,Huron a Fairport Harbor,1229,2005,528,1425,fêmea,maduro,4,comprimento_Q4
5571,2005055,2,Huron a Fairport Harbor,1229,2005,342,364,fêmea,imaturo,1,comprimento_Q1
5572,2005055,2,Huron a Fairport Harbor,1229,2005,279,194,fêmea,imaturo,1,comprimento_Q1
5573,2005055,2,Huron a Fairport Harbor,1229,2005,399,648,macho,maduro,2,comprimento_Q2
5574,2005055,2,Huron a Fairport Harbor,1229,2005,413,635,macho,maduro,2,comprimento_Q2
5575,2005055,2,Huron a Fairport Harbor,1229,2005,428,796,macho,maduro,2,comprimento_Q2
5576,2005055,2,Huron a Fairport Harbor,1229,2005,398,637,macho,maduro,2,comprimento_Q2
5577,2005055,2,Huron a Fairport Harbor,1229,2005,463,1145,fêmea,imaturo,2,comprimento_Q3
5578,2005055,2,Huron a Fairport Harbor,1229,2005,417,608,fêmea,imaturo,2,comprimento_Q2
5579,2005055,2,Huron a Fairport Harbor,1229,2005,393,610,macho,maduro,2,comprimento_Q1
5580,2005055,2,Huron a Fairport Harbor,1229,2005,416,676,macho,maduro,2,comprimento_Q2
5581,2005055,2,Huron a Fairport Harbor,1229,2005,398,621,fêmea,imaturo,2,comprimento_Q2
5582,2005055,2,Huron a Fairport Harbor,1229,2005,397,564,macho,maduro,2,comprimento_Q2
5583,2005055,2,Huron a Fairport Harbor,1229,2005,452,807,fêmea,imaturo,2,comprimento_Q2
5584,2005055,2,Huron a Fairport Harbor,1229,2005,404,619,macho,maduro,2,comprimento_Q2
5585,2005055,2,Huron a Fairport Harbor,1229,2005,408,628,fêmea,imaturo,2,comprimento_Q2
5586,2005055,2,Huron a Fairport Harbor,1229,2005,429,940,macho,maduro,2,comprimento_Q2
5587,2005055,2,Huron a Fairport Harbor,1229,2005,393,606,macho,maduro,2,comprimento_Q1
5588,2005055,2,Huron a Fairport Harbor,1229,2005,435,832,macho,maduro,2,comprimento_Q2
5589,2005055,2,Huron a Fairport Harbor,1229,2005,404,604,macho,maduro,2,comprimento_Q2
5590,2005055,2,Huron a Fairport Harbor,1229,2005,415,698,macho,maduro,2,comprimento_Q2
5591,2005055,2,Huron a Fairport Harbor,1229,2005,438,757,macho,maduro,2,comprimento_Q2
5592,2005055,2,Huron a Fairport Harbor,1229,2005,484,1166,macho,maduro,4,comprimento_Q3
5593,2005055,2,Huron a Fairport Harbor,1229,2005,408,627,macho,maduro,2,comprimento_Q2
5594,2005055,2,Huron a Fairport Harbor,1229,2005,382,555,macho,maduro,2,comprimento_Q1
5595,2005055,2,Huron a Fairport Harbor,1229,2005,428,834,macho,maduro,2,comprimento_Q2
5596,2005055,2,Huron a Fairport Harbor,1229,2005,457,965,fêmea,maduro,2,comprimento_Q3
5597,2005055,2,Huron a Fairport Harbor,1229,2005,416,753,fêmea,imaturo,2,comprimento_Q2
5598,2005055,2,Huron a Fairport Harbor,1229,2005,447,807,macho,maduro,4,comprimento_Q2
5599,2005055,2,Huron a Fairport Harbor,1229,2005,392,540,macho,maduro,2,comprimento_Q1
5600,2005055,2,Huron a Fairport Harbor,1229,2005,425,704,macho,maduro,2,comprimento_Q2
5601,2005055,2,Huron a Fairport Harbor,1229,2005,405,659,macho,maduro,2,comprimento_Q2
5602,2005055,2,Huron a Fairport Harbor,1229,2005,423,684,fêmea,imaturo,4,comprimento_Q2
5603,2005055,2,Huron a Fairport Harbor,1229,2005,642,3173,fêmea,maduro,6,comprimento_Q4
5604,2005055,2,Huron a Fairport Harbor,1229,2005,542,1912,fêmea,maduro,4,comprimento_Q4
5605,2005055,2,Huron a Fairport Harbor,1229,2005,557,2037,fêmea,maduro,5,comprimento_Q4
5606,2005055,2,Huron a Fairport Harbor,1229,2005,647,2877,fêmea,maduro,9,comprimento_Q4
5607,2005056,2,Huron a Fairport Harbor,1216,2005,357,391,macho,imaturo,2,comprimento_Q1
5608,2005056,2,Huron a Fairport Harbor,1216,2005,452,803,fêmea,imaturo,2,comprimento_Q2
5609,2005056,2,Huron a Fairport Harbor,1216,2005,399,666,macho,maduro,2,comprimento_Q2
5610,2005056,2,Huron a Fairport Harbor,1216,2005,404,606,macho,maduro,2,comprimento_Q2
5611,2005056,2,Huron a Fairport Harbor,1216,2005,413,762,macho,maduro,2,comprimento_Q2
5612,2005056,2,Huron a Fairport Harbor,1216,2005,447,933,macho,maduro,4,comprimento_Q2
5613,2005056,2,Huron a Fairport Harbor,1216,2005,330,321,macho,maduro,1,comprimento_Q1
5614,2005056,2,Huron a Fairport Harbor,1216,2005,418,645,fêmea,imaturo,2,comprimento_Q2
5615,2005056,2,Huron a Fairport Harbor,1216,2005,429,813,macho,maduro,2,comprimento_Q2
5616,2005056,2,Huron a Fairport Harbor,1216,2005,427,638,macho,maduro,2,comprimento_Q2
5617,2005056,2,Huron a Fairport Harbor,1216,2005,376,459,macho,maduro,2,comprimento_Q1
5618,2005056,2,Huron a Fairport Harbor,1216,2005,386,571,fêmea,imaturo,2,comprimento_Q1
5619,2005056,2,Huron a Fairport Harbor,1216,2005,432,805,macho,maduro,2,comprimento_Q2
5620,2005056,2,Huron a Fairport Harbor,1216,2005,404,645,macho,maduro,2,comprimento_Q2
5621,2005056,2,Huron a Fairport Harbor,1216,2005,425,686,fêmea,imaturo,2,comprimento_Q2
5622,2005056,2,Huron a Fairport Harbor,1216,2005,440,880,macho,maduro,2,comprimento_Q2
5623,2005056,2,Huron a Fairport Harbor,1216,2005,402,641,macho,maduro,2,comprimento_Q2
5624,2005056,2,Huron a Fairport Harbor,1216,2005,411,648,macho,maduro,2,comprimento_Q2
5625,2005056,2,Huron a Fairport Harbor,1216,2005,427,826,macho,maduro,2,comprimento_Q2
5626,2005056,2,Huron a Fairport Harbor,1216,2005,372,570,macho,maduro,2,comprimento_Q1
5627,2005056,2,Huron a Fairport Harbor,1216,2005,422,757,macho,maduro,4,comprimento_Q2
5628,2005056,2,Huron a Fairport Harbor,1216,2005,423,831,macho,maduro,4,comprimento_Q2
5629,2005056,2,Huron a Fairport Harbor,1216,2005,421,714,macho,maduro,2,comprimento_Q2
5630,2005056,2,Huron a Fairport Harbor,1216,2005,408,646,macho,maduro,2,comprimento_Q2
5631,2005056,2,Huron a Fairport Harbor,1216,2005,394,601,macho,maduro,2,comprimento_Q1
5632,2005056,2,Huron a Fairport Harbor,1216,2005,418,753,macho,maduro,2,comprimento_Q2
5633,2005056,2,Huron a Fairport Harbor,1216,2005,452,890,fêmea,imaturo,2,comprimento_Q2
5634,2005056,2,Huron a Fairport Harbor,1216,2005,488,1283,macho,maduro,4,comprimento_Q3
5635,2005056,2,Huron a Fairport Harbor,1216,2005,402,550,macho,maduro,2,comprimento_Q2
5636,2005056,2,Huron a Fairport Harbor,1216,2005,408,661,macho,maduro,2,comprimento_Q2
5637,2005056,2,Huron a Fairport Harbor,1216,2005,442,789,fêmea,imaturo,2,comprimento_Q2
5638,2005056,2,Huron a Fairport Harbor,1216,2005,390,570,fêmea,imaturo,2,comprimento_Q1
5639,2005056,2,Huron a Fairport Harbor,1216,2005,406,709,macho,maduro,2,comprimento_Q2
5640,2005056,2,Huron a Fairport Harbor,1216,2005,402,635,macho,maduro,2,comprimento_Q2
5641,2005056,2,Huron a Fairport Harbor,1216,2005,401,579,fêmea,imaturo,2,comprimento_Q2
5642,2005056,2,Huron a Fairport Harbor,1216,2005,413,676,macho,maduro,2,comprimento_Q2
5643,2005056,2,Huron a Fairport Harbor,1216,2005,427,727,macho,maduro,2,comprimento_Q2
